PTPtime,Timestamp, Frame Number, Version Number, Num Detections, Num Tracks, Host Speed, DSPWorkload, ARMWorkload, Host YawDiff, TrackID, TrackX, TrackY, TrackZ,TrackXdot, TrackYdot, TrackZdot, Flag, Class, Confidence
200050460,1642054543564620,7801,2231021606,515,2,0,58,23,0,1760,0.36,0.31,2.44,0,0,0,2,0,0
200050460,1642054543564620,7801,2231021606,515,2,0,58,23,0,1762,0.2,0.67,5.83,0,0,0,2,0,0
266704930,1642054543630367,7802,2231021606,513,2,0,58,23,0,1760,0.36,0.31,2.44,0,0,0,2,0,0
266704930,1642054543630367,7802,2231021606,513,2,0,58,23,0,1762,0.2,0.67,5.83,0,0,0,2,0,0
333354420,1642054543697084,7803,2231021606,514,2,0,58,23,0,1760,0.37,0.31,2.44,0,0,0,2,0,0
333354420,1642054543697084,7803,2231021606,514,2,0,58,23,0,1762,0.2,0.67,5.83,0,0,0,2,0,0
400054950,1642054543764459,7804,2231021606,503,2,0,58,22,0,1760,0.37,0.31,2.44,0,0,0,2,0,0
400054950,1642054543764459,7804,2231021606,503,2,0,58,22,0,1762,0.19,0.68,5.84,0,0,0,2,0,0
466718450,1642054543830224,7805,2231021606,514,2,0,59,23,0,1760,0.37,0.31,2.44,0,0,0,2,0,0
466718450,1642054543830224,7805,2231021606,514,2,0,59,23,0,1762,0.18,0.68,5.84,0,0,0,2,0,0
533391910,1642054543897435,7806,2231021606,523,2,0,58,22,0,1760,0.37,0.31,2.44,0,0,0,2,0,0
533391910,1642054543897435,7806,2231021606,523,2,0,58,22,0,1762,0.18,0.68,5.83,0,0,0,2,0,0
600054460,1642054543964362,7807,2231021606,541,2,0,58,22,0,1760,0.37,0.31,2.44,0,0,0,2,0,0
600054460,1642054543964362,7807,2231021606,541,2,0,58,22,0,1762,0.18,0.68,5.83,0,0,0,2,0,0
666701940,1642054544030756,7808,2231021606,541,2,0,59,22,0,1760,0.37,0.31,2.44,0,0,0,2,0,0
666701940,1642054544030756,7808,2231021606,541,2,0,59,22,0,1762,0.18,0.67,5.83,0,0,0,2,0,0
733360430,1642054544097922,7809,2231021606,542,2,0,58,23,0,1760,0.37,0.31,2.44,0,0,0,2,0,0
733360430,1642054544097922,7809,2231021606,542,2,0,58,23,0,1762,0.2,0.67,5.83,0,0,0,2,0,0
800057990,1642054544164937,7810,2231021606,528,2,0,58,23,0,1760,0.37,0.31,2.45,0,0,0,2,0,0
800057990,1642054544164937,7810,2231021606,528,2,0,58,23,0,1762,0.19,0.67,5.84,0,0,0,2,0,0
866716450,1642054544230562,7811,2231021606,512,2,0,59,23,0,1760,0.37,0.31,2.45,0,0,0,2,0,0
866716450,1642054544230562,7811,2231021606,512,2,0,59,23,0,1762,0.21,0.67,5.84,0,0,0,2,0,0
933381930,1642054544297295,7812,2231021606,499,2,0,58,23,0,1760,0.38,0.31,2.45,0,0,0,2,0,0
933381930,1642054544297295,7812,2231021606,499,2,0,58,23,0,1762,0.21,0.68,5.83,0,0,0,2,0,0
16800,1642054544364569,7813,2231021606,492,3,0,59,22,0,1760,0.37,0.31,2.45,0,0,0,2,0,0
16800,1642054544364569,7813,2231021606,492,3,0,59,22,0,1762,0.21,0.68,5.83,0,0,0,2,0,0
16800,1642054544364569,7813,2231021606,492,3,0,59,22,0,1927,-3.46,0.8,6.78,0,0,0,2,0,0
66688290,1642054544430176,7814,2231021606,488,3,0,58,23,0,1760,0.37,0.31,2.45,0,0,0,2,0,0
66688290,1642054544430176,7814,2231021606,488,3,0,58,23,0,1762,0.22,0.68,5.83,0,0,0,2,0,0
66688290,1642054544430176,7814,2231021606,488,3,0,58,23,0,1927,-3.46,0.8,6.78,0,0,0,2,0,0
133361790,1642054544497099,7815,2231021606,496,3,0,58,22,0,1760,0.37,0.31,2.45,0,0,0,2,0,0
133361790,1642054544497099,7815,2231021606,496,3,0,58,22,0,1762,0.22,0.68,5.83,0,0,0,2,0,0
133361790,1642054544497099,7815,2231021606,496,3,0,58,22,0,1927,-3.46,0.8,6.78,0,0,0,2,0,0
200011230,1642054544564580,7816,2231021606,507,3,0,58,22,0,1760,0.37,0.31,2.45,0,0,0,2,0,0
200011230,1642054544564580,7816,2231021606,507,3,0,58,22,0,1762,0.22,0.68,5.83,0,0,0,2,0,0
200011230,1642054544564580,7816,2231021606,507,3,0,58,22,0,1927,-3.41,0.81,6.82,0,0,0,2,0,0
266719750,1642054544630467,7817,2231021606,518,3,0,59,23,0,1760,0.37,0.31,2.45,0,0,0,2,0,0
266719750,1642054544630467,7817,2231021606,518,3,0,59,23,0,1762,0.22,0.68,5.83,0,0,0,2,0,0
266719750,1642054544630467,7817,2231021606,518,3,0,59,23,0,1927,-3.41,0.81,6.82,0,0,0,2,0,0
333351240,1642054544697572,7818,2231021606,525,3,0,58,22,0,1760,0.38,0.31,2.45,0,0,0,2,0,0
333351240,1642054544697572,7818,2231021606,525,3,0,58,22,0,1762,0.21,0.68,5.83,0,0,0,2,0,0
333351240,1642054544697572,7818,2231021606,525,3,0,58,22,0,1927,-3.41,0.81,6.82,0,0,0,2,0,0
400032710,1642054544764786,7819,2231021606,521,2,0,59,23,0,1760,0.38,0.31,2.45,0,0,0,2,0,0
400032710,1642054544764786,7819,2231021606,521,2,0,59,23,0,1762,0.23,0.68,5.83,0,0,0,2,0,0
466712200,1642054544830048,7820,2231021606,519,2,0,59,23,0,1760,0.38,0.31,2.45,0,0,0,2,0,0
466712200,1642054544830048,7820,2231021606,519,2,0,59,23,0,1762,0.21,0.68,5.83,0,0,0,2,0,0
533395710,1642054544897119,7821,2231021606,511,2,0,58,22,0,1760,0.38,0.31,2.45,0,0,0,2,0,0
533395710,1642054544897119,7821,2231021606,511,2,0,58,22,0,1762,0.21,0.68,5.83,0,0,0,2,0,0
600064160,1642054544964854,7822,2231021606,521,2,0,59,22,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
600064160,1642054544964854,7822,2231021606,521,2,0,59,22,0,1762,0.22,0.68,5.84,0,0,0,2,0,0
666700630,1642054545030894,7823,2231021606,522,2,0,58,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
666700630,1642054545030894,7823,2231021606,522,2,0,58,23,0,1762,0.21,0.68,5.84,0,0,0,2,0,0
733378110,1642054545097509,7824,2231021606,516,2,0,58,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
733378110,1642054545097509,7824,2231021606,516,2,0,58,23,0,1762,0.23,0.68,5.83,0,0,0,2,0,0
800058590,1642054545164528,7825,2231021606,517,2,0,58,23,0,1760,0.38,0.31,2.45,0,0,0,2,0,0
800058590,1642054545164528,7825,2231021606,517,2,0,58,23,0,1762,0.23,0.68,5.83,0,0,0,2,0,0
866732080,1642054545230704,7826,2231021606,517,3,0,58,23,0,1760,0.38,0.31,2.45,0,0,0,2,0,0
866732080,1642054545230704,7826,2231021606,517,3,0,58,23,0,1762,0.22,0.68,5.83,0,0,0,2,0,0
866732080,1642054545230704,7826,2231021606,517,3,0,58,23,0,1931,-3.36,0.8,6.51,0,-0.01,0,2,0,0
933379560,1642054545297660,7827,2231021606,520,3,0,58,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
933379560,1642054545297660,7827,2231021606,520,3,0,58,23,0,1762,0.23,0.68,5.83,0,0,0,2,0,0
933379560,1642054545297660,7827,2231021606,520,3,0,58,23,0,1931,-3.36,0.8,6.43,0,-0.01,0,2,0,0
32850,1642054545364437,7828,2231021606,510,3,0,58,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
32850,1642054545364437,7828,2231021606,510,3,0,58,23,0,1762,0.24,0.68,5.82,0,0,0,2,0,0
32850,1642054545364437,7828,2231021606,510,3,0,58,23,0,1931,-3.39,0.8,6.52,0,-0.01,0,2,0,0
66689330,1642054545430771,7829,2231021606,514,3,0,58,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
66689330,1642054545430771,7829,2231021606,514,3,0,58,23,0,1762,0.25,0.68,5.83,0,0,0,2,0,0
66689330,1642054545430771,7829,2231021606,514,3,0,58,23,0,1931,-3.4,0.79,6.46,0,-0.01,0,2,0,0
133346800,1642054545497840,7830,2231021606,515,3,0,58,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
133346800,1642054545497840,7830,2231021606,515,3,0,58,23,0,1762,0.25,0.68,5.83,0,0,0,2,0,0
133346800,1642054545497840,7830,2231021606,515,3,0,58,23,0,1931,-3.55,0.77,6.36,0,0,0,2,0,0
200047290,1642054545564674,7831,2231021606,517,3,0,59,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
200047290,1642054545564674,7831,2231021606,517,3,0,59,23,0,1762,0.24,0.68,5.82,0,0,0,2,0,0
200047290,1642054545564674,7831,2231021606,517,3,0,59,23,0,1931,-3.55,0.77,6.36,0,0,0,2,0,0
266693750,1642054545630718,7832,2231021606,527,3,0,58,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
266693750,1642054545630718,7832,2231021606,527,3,0,58,23,0,1762,0.25,0.68,5.83,0,0,0,2,0,0
266693750,1642054545630718,7832,2231021606,527,3,0,58,23,0,1931,-3.55,0.77,6.36,0,0,0,2,0,0
333363250,1642054545697623,7833,2231021606,523,3,0,58,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
333363250,1642054545697623,7833,2231021606,523,3,0,58,23,0,1762,0.25,0.68,5.82,0,0,0,2,0,0
333363250,1642054545697623,7833,2231021606,523,3,0,58,23,0,1931,-3.55,0.77,6.36,0,0,0,2,0,0
400055730,1642054545764408,7834,2231021606,525,2,0,58,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
400055730,1642054545764408,7834,2231021606,525,2,0,58,23,0,1762,0.25,0.68,5.82,0,0,0,2,0,0
466699190,1642054545830513,7835,2231021606,522,2,0,59,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
466699190,1642054545830513,7835,2231021606,522,2,0,59,23,0,1762,0.26,0.68,5.82,0,0,0,2,0,0
533362690,1642054545897941,7836,2231021606,526,2,0,58,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
533362690,1642054545897941,7836,2231021606,526,2,0,58,23,0,1762,0.26,0.68,5.82,0,0,0,2,0,0
600052170,1642054545964501,7837,2231021606,537,2,0,58,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
600052170,1642054545964501,7837,2231021606,537,2,0,58,23,0,1762,0.25,0.68,5.82,0,0,0,2,0,0
666727640,1642054546030657,7838,2231021606,534,2,0,59,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
666727640,1642054546030657,7838,2231021606,534,2,0,59,23,0,1762,0.25,0.68,5.82,0,0,0,2,0,0
733390130,1642054546097604,7839,2231021606,542,2,0,58,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
733390130,1642054546097604,7839,2231021606,542,2,0,58,23,0,1762,0.25,0.68,5.82,0,0,0,2,0,0
800048660,1642054546164234,7840,2231021606,537,2,0,58,22,0,1760,0.38,0.32,2.46,0,0,0,2,0,0
800048660,1642054546164234,7840,2231021606,537,2,0,58,22,0,1762,0.25,0.68,5.82,0,0,0,2,0,0
866720140,1642054546230670,7841,2231021606,532,2,0,58,22,0,1760,0.38,0.32,2.47,0,0,0,2,0,0
866720140,1642054546230670,7841,2231021606,532,2,0,58,22,0,1762,0.25,0.68,5.82,0,0,0,2,0,0
933376630,1642054546297864,7842,2231021606,536,2,0,58,23,0,1760,0.38,0.32,2.47,0,0,0,2,0,0
933376630,1642054546297864,7842,2231021606,536,2,0,58,23,0,1762,0.25,0.68,5.82,0,0,0,2,0,0
28810,1642054546364806,7843,2231021606,526,2,0,58,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
28810,1642054546364806,7843,2231021606,526,2,0,58,23,0,1762,0.25,0.68,5.82,0,0,0,2,0,0
66686310,1642054546432313,7844,2231021606,521,2,0,58,23,0,1760,0.37,0.31,2.46,0,0,0,2,0,0
66686310,1642054546432313,7844,2231021606,521,2,0,58,23,0,1762,0.23,0.68,5.82,0,0,0,2,0,0
133358780,1642054546497787,7845,2231021606,518,2,0,58,25,0,1760,0.37,0.31,2.46,0,0,0,2,0,0
133358780,1642054546497787,7845,2231021606,518,2,0,58,25,0,1762,0.22,0.68,5.82,0,0,0,2,0,0
200037250,1642054546563645,7846,2231021606,527,2,0,59,23,0,1760,0.37,0.31,2.46,0,0,0,2,0,0
200037250,1642054546563645,7846,2231021606,527,2,0,59,23,0,1762,0.23,0.68,5.82,0,0,0,2,0,0
266684730,1642054546630795,7847,2231021606,535,2,0,58,23,0,1760,0.37,0.31,2.46,0,0,0,2,0,0
266684730,1642054546630795,7847,2231021606,535,2,0,58,23,0,1762,0.24,0.68,5.82,0,0,0,2,0,0
333356210,1642054546697440,7848,2231021606,532,2,0,58,23,0,1760,0.37,0.31,2.46,0,0,0,2,0,0
333356210,1642054546697440,7848,2231021606,532,2,0,58,23,0,1762,0.24,0.68,5.82,0,0,0,2,0,0
400052720,1642054546764597,7849,2231021606,536,2,0,58,23,0,1760,0.37,0.31,2.46,0,0,0,2,0,0
400052720,1642054546764597,7849,2231021606,536,2,0,58,23,0,1762,0.23,0.68,5.82,0,0,0,2,0,0
466695190,1642054546830528,7850,2231021606,542,2,0,59,23,0,1760,0.37,0.31,2.46,0,0,0,2,0,0
466695190,1642054546830528,7850,2231021606,542,2,0,59,23,0,1762,0.24,0.68,5.82,0,0,0,2,0,0
533376670,1642054546897820,7851,2231021606,543,2,0,58,23,0,1760,0.37,0.31,2.46,0,0,0,2,0,0
533376670,1642054546897820,7851,2231021606,543,2,0,58,23,0,1762,0.25,0.68,5.82,0,0,0,2,0,0
600050160,1642054546964846,7852,2231021606,546,2,0,58,23,0,1760,0.37,0.31,2.46,0,0,0,2,0,0
600050160,1642054546964846,7852,2231021606,546,2,0,58,23,0,1762,0.24,0.68,5.82,0,0,0,2,0,0
666717650,1642054547030976,7853,2231021606,535,2,0,58,23,0,1760,0.37,0.31,2.46,0,0,0,2,0,0
666717650,1642054547030976,7853,2231021606,535,2,0,58,23,0,1762,0.24,0.68,5.82,0,0,0,2,0,0
733394110,1642054547097668,7854,2231021606,531,2,0,58,23,0,1760,0.37,0.31,2.47,0,0,0,2,0,0
733394110,1642054547097668,7854,2231021606,531,2,0,58,23,0,1762,0.21,0.68,5.82,0,0,0,2,0,0
800037600,1642054547165032,7855,2231021606,533,2,0,59,23,0,1760,0.37,0.31,2.46,0,0,0,2,0,0
800037600,1642054547165032,7855,2231021606,533,2,0,59,23,0,1762,0.23,0.68,5.82,0,0,0,2,0,0
866730080,1642054547230755,7856,2231021606,535,2,0,58,23,0,1760,0.37,0.31,2.47,0,0,0,2,0,0
866730080,1642054547230755,7856,2231021606,535,2,0,58,23,0,1762,0.23,0.68,5.82,0,0,0,2,0,0
933377560,1642054547297876,7857,2231021606,531,2,0,58,23,0,1760,0.37,0.31,2.47,0,0,0,2,0,0
933377560,1642054547297876,7857,2231021606,531,2,0,58,23,0,1762,0.23,0.68,5.82,0,0,0,2,0,0
30810,1642054547364727,7858,2231021606,524,2,0,58,23,0,1760,0.37,0.31,2.47,0,0,0,2,0,0
30810,1642054547364727,7858,2231021606,524,2,0,58,23,0,1762,0.24,0.68,5.82,0,0,0,2,0,0
66708290,1642054547430387,7859,2231021606,532,2,0,58,23,0,1760,0.37,0.31,2.46,0,0,0,2,0,0
66708290,1642054547430387,7859,2231021606,532,2,0,58,23,0,1762,0.25,0.68,5.82,0,0,0,2,0,0
133345780,1642054547497512,7860,2231021606,531,2,0,58,22,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
133345780,1642054547497512,7860,2231021606,531,2,0,58,22,0,1762,0.24,0.68,5.82,0,0,0,2,0,0
200013240,1642054547564420,7861,2231021606,532,2,0,59,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
200013240,1642054547564420,7861,2231021606,532,2,0,59,23,0,1762,0.22,0.68,5.82,0,0,0,2,0,0
266705730,1642054547630543,7862,2231021606,523,2,0,58,22,0,1760,0.38,0.31,2.47,0,0,0,2,0,0
266705730,1642054547630543,7862,2231021606,523,2,0,58,22,0,1762,0.23,0.68,5.82,0,0,0,2,0,0
333362210,1642054547697318,7863,2231021606,523,2,0,58,23,0,1760,0.38,0.31,2.47,0,0,0,2,0,0
333362210,1642054547697318,7863,2231021606,523,2,0,58,23,0,1762,0.23,0.68,5.82,0,0,0,2,0,0
400031710,1642054547764332,7864,2231021606,523,2,0,58,22,0,1760,0.38,0.31,2.47,0,0,0,2,0,0
400031710,1642054547764332,7864,2231021606,523,2,0,58,22,0,1762,0.23,0.68,5.82,0,0,0,2,0,0
466721210,1642054547830720,7865,2231021606,522,3,0,58,22,0,1760,0.38,0.31,2.47,0,0,0,2,0,0
466721210,1642054547830720,7865,2231021606,522,3,0,58,22,0,1762,0.22,0.68,5.82,0,0,0,2,0,0
466721210,1642054547830720,7865,2231021606,522,3,0,58,22,0,1939,-3.92,0.78,6.3,-0.03,0,-0.02,2,0,0
533364790,1642054547897903,7866,2231021606,531,2,0,58,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
533364790,1642054547897903,7866,2231021606,531,2,0,58,23,0,1762,0.24,0.68,5.82,0,0,0,2,0,0
600022240,1642054547964016,7867,2231021606,533,2,0,59,23,0,1760,0.38,0.31,2.47,0,0,0,2,0,0
600022240,1642054547964016,7867,2231021606,533,2,0,59,23,0,1762,0.24,0.68,5.82,0,0,0,2,0,0
666718770,1642054548030697,7868,2231021606,538,3,0,58,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
666718770,1642054548030697,7868,2231021606,538,3,0,58,23,0,1762,0.22,0.68,5.82,0,0,0,2,0,0
666718770,1642054548030697,7868,2231021606,538,3,0,58,23,0,1939,-3.97,0.77,6.4,-0.02,-0.02,-0.01,2,0,0
733362260,1642054548097650,7869,2231021606,538,3,0,58,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
733362260,1642054548097650,7869,2231021606,538,3,0,58,23,0,1762,0.22,0.68,5.81,0,0,0,2,0,0
733362260,1642054548097650,7869,2231021606,538,3,0,58,23,0,1939,-3.44,0.84,6.78,-0.02,-0.01,-0.01,2,0,0
800064730,1642054548164775,7870,2231021606,535,3,0,58,23,0,1760,0.38,0.31,2.47,0,0,0,2,0,0
800064730,1642054548164775,7870,2231021606,535,3,0,58,23,0,1762,0.23,0.68,5.81,0,0,0,2,0,0
800064730,1642054548164775,7870,2231021606,535,3,0,58,23,0,1939,-3.44,0.84,6.78,-0.02,-0.01,0,2,0,0
866729220,1642054548230983,7871,2231021606,533,3,0,58,23,0,1760,0.38,0.31,2.46,0,0,0,2,0,0
866729220,1642054548230983,7871,2231021606,533,3,0,58,23,0,1762,0.23,0.68,5.81,0,0,0,2,0,0
866729220,1642054548230983,7871,2231021606,533,3,0,58,23,0,1939,-3.44,0.84,6.78,-0.01,-0.01,0,2,0,0
933377730,1642054548298466,7872,2231021606,540,3,0,58,23,0,1760,0.38,0.31,2.47,0,0,0,2,0,0
933377730,1642054548298466,7872,2231021606,540,3,0,58,23,0,1762,0.23,0.68,5.81,0,0,0,2,0,0
933377730,1642054548298466,7872,2231021606,540,3,0,58,23,0,1939,-3.41,0.82,6.81,-0.01,-0.01,0,2,0,0
8820,1642054548364148,7873,2231021606,540,3,0,59,24,0,1760,0.38,0.31,2.47,0,0,0,2,0,0
8820,1642054548364148,7873,2231021606,540,3,0,59,24,0,1762,0.23,0.68,5.82,0,0,0,2,0,0
8820,1642054548364148,7873,2231021606,540,3,0,59,24,0,1939,-3.75,0.8,6.65,-0.01,-0.01,0,2,0,0
66697280,1642054548430615,7874,2231021606,535,3,0,58,24,0,1760,0.38,0.31,2.47,0,0,0,2,0,0
66697280,1642054548430615,7874,2231021606,535,3,0,58,24,0,1762,0.23,0.68,5.82,0,0,0,2,0,0
66697280,1642054548430615,7874,2231021606,535,3,0,58,24,0,1939,-3.81,0.8,6.6,-0.01,-0.01,0,2,0,0
133349770,1642054548497672,7875,2231021606,542,3,0,58,23,0,1760,0.38,0.31,2.47,0,0,0,2,0,0
133349770,1642054548497672,7875,2231021606,542,3,0,58,23,0,1762,0.24,0.68,5.82,0,0,0,2,0,0
133349770,1642054548497672,7875,2231021606,542,3,0,58,23,0,1939,-3.81,0.8,6.6,-0.01,-0.01,0,2,0,0
200048250,1642054548564661,7876,2231021606,549,3,0,59,23,0,1760,0.38,0.31,2.47,0,0,0,2,0,0
200048250,1642054548564661,7876,2231021606,549,3,0,59,23,0,1762,0.23,0.68,5.82,0,0,0,2,0,0
200048250,1642054548564661,7876,2231021606,549,3,0,59,23,0,1939,-3.89,0.8,6.56,-0.01,0,0,2,0,0
266719730,1642054548630942,7877,2231021606,554,3,0,58,24,0,1760,0.38,0.31,2.47,0,0,0,2,0,0
266719730,1642054548630942,7877,2231021606,554,3,0,58,24,0,1762,0.23,0.68,5.82,0,0,0,2,0,0
266719730,1642054548630942,7877,2231021606,554,3,0,58,24,0,1939,-3.89,0.8,6.56,0,0,0,2,0,0
333351220,1642054548697488,7878,2231021606,541,3,0,58,23,0,1760,0.38,0.31,2.47,0,0,0,2,0,0
333351220,1642054548697488,7878,2231021606,541,3,0,58,23,0,1762,0.24,0.68,5.82,0,0,0,2,0,0
333351220,1642054548697488,7878,2231021606,541,3,0,58,23,0,1939,-3.89,0.8,6.56,0,0,0,2,0,0
400017690,1642054548764404,7879,2231021606,538,3,0,58,23,0,1760,0.38,0.32,2.47,0,0,0,2,0,0
400017690,1642054548764404,7879,2231021606,538,3,0,58,23,0,1762,0.23,0.68,5.82,0,0,0,2,0,0
400017690,1642054548764404,7879,2231021606,538,3,0,58,23,0,1939,-3.89,0.8,6.56,0,0,0,2,0,0
466702160,1642054548830904,7880,2231021606,545,2,0,58,23,0,1760,0.37,0.32,2.46,0,0,0,2,0,0
466702160,1642054548830904,7880,2231021606,545,2,0,58,23,0,1762,0.23,0.69,5.82,0,0,0,2,0,0
533360650,1642054548897577,7881,2231021606,534,2,0,58,23,0,1760,0.37,0.32,2.46,0,0,0,2,0,0
533360650,1642054548897577,7881,2231021606,534,2,0,58,23,0,1762,0.22,0.68,5.82,0,0,0,2,0,0
600053130,1642054548964969,7882,2231021606,532,3,0,59,23,0,1760,0.37,0.32,2.46,0,0,0,2,0,0
600053130,1642054548964969,7882,2231021606,532,3,0,59,23,0,1762,0.21,0.69,5.81,0,0,0,2,0,0
600053130,1642054548964969,7882,2231021606,532,3,0,59,23,0,1941,1.29,0.14,3.79,-0.25,0.92,0.67,2,0,0
