PTPtime,Timestamp, Frame Number, Version Number, Num Detections, Num Tracks, Host Speed, DSPWorkload, ARMWorkload, Host YawDiff, TrackID, TrackX, TrackY, TrackZ,TrackXdot, TrackYdot, TrackZdot, Flag, Class, Confidence
533381660,1642054804889911,11721,2231021606,384,3,0,58,21,0,1762,-0.12,0.56,5.6,0,0,0,2,0,0
533381660,1642054804889911,11721,2231021606,384,3,0,58,21,0,2886,2.2,0.73,6.85,0,0,0,2,0,0
600035150,1642054804956478,11722,2231021606,369,3,0,58,21,0,1760,0.1,0.25,2.43,0,0,0,2,0,0
600035150,1642054804956478,11722,2231021606,369,3,0,58,21,0,1762,-0.12,0.57,5.6,0,0,0,2,0,0
600035150,1642054804956478,11722,2231021606,369,3,0,58,21,0,2886,2.03,0.74,6.9,0,0,0,2,0,0
666717650,1642054805022173,11723,2231021606,371,3,0,59,22,0,1760,0.1,0.25,2.44,0,0,0,2,0,0
666717650,1642054805022173,11723,2231021606,371,3,0,59,22,0,1762,-0.12,0.57,5.6,0,0,0,2,0,0
666717650,1642054805022173,11723,2231021606,371,3,0,59,22,0,2886,2.07,0.74,6.87,0,0,0,2,0,0
733385120,1642054805089551,11724,2231021606,365,3,0,58,22,0,1760,0.1,0.25,2.44,0,0,0,2,0,0
733385120,1642054805089551,11724,2231021606,365,3,0,58,22,0,1762,-0.13,0.57,5.61,0,0,0,2,0,0
733385120,1642054805089551,11724,2231021606,365,3,0,58,22,0,2886,2.12,0.74,6.85,0,0,0,2,0,0
800044600,1642054805156680,11725,2231021606,366,3,0,58,21,0,1760,0.11,0.25,2.43,0,0,0,2,0,0
800044600,1642054805156680,11725,2231021606,366,3,0,58,21,0,1762,-0.14,0.57,5.6,0,0,0,2,0,0
800044600,1642054805156680,11725,2231021606,366,3,0,58,21,0,2886,2.19,0.74,6.83,0,0,0,2,0,0
866731080,1642054805222347,11726,2231021606,370,3,0,59,22,0,1760,0.11,0.25,2.44,0,0,0,2,0,0
866731080,1642054805222347,11726,2231021606,370,3,0,59,22,0,1762,-0.14,0.57,5.6,0,0,0,2,0,0
866731080,1642054805222347,11726,2231021606,370,3,0,59,22,0,2886,2.14,0.69,6.85,0,0,0,2,0,0
933370580,1642054805289559,11727,2231021606,376,3,0,58,22,0,1760,0.11,0.25,2.44,0,0,0,2,0,0
933370580,1642054805289559,11727,2231021606,376,3,0,58,22,0,1762,-0.15,0.57,5.61,0,0,0,2,0,0
933370580,1642054805289559,11727,2231021606,376,3,0,58,22,0,2886,2.14,0.69,6.85,0,0,0,2,0,0
28800,1642054805356020,11728,2231021606,380,3,0,58,21,0,1760,0.1,0.25,2.44,0,0,0,2,0,0
28800,1642054805356020,11728,2231021606,380,3,0,58,21,0,1762,-0.13,0.57,5.61,0,0,0,2,0,0
28800,1642054805356020,11728,2231021606,380,3,0,58,21,0,2886,2.14,0.69,6.86,0,0,0,2,0,0
66674250,1642054805422427,11729,2231021606,388,3,0,59,21,0,1760,0.09,0.25,2.45,0,0,0,2,0,0
66674250,1642054805422427,11729,2231021606,388,3,0,59,21,0,1762,-0.13,0.57,5.61,0,0,0,2,0,0
66674250,1642054805422427,11729,2231021606,388,3,0,59,21,0,2886,2.18,0.69,6.83,0,0,0,2,0,0
133366780,1642054805489544,11730,2231021606,395,3,0,58,22,0,1760,0.09,0.25,2.45,0,0,0,2,0,0
133366780,1642054805489544,11730,2231021606,395,3,0,58,22,0,1762,-0.12,0.57,5.61,0,0,0,2,0,0
133366780,1642054805489544,11730,2231021606,395,3,0,58,22,0,2886,2.18,0.69,6.83,0,0,0,2,0,0
200052240,1642054805556176,11731,2231021606,400,3,0,58,20,0,1760,0.09,0.25,2.45,0,0,0,2,0,0
200052240,1642054805556176,11731,2231021606,400,3,0,58,20,0,1762,-0.11,0.57,5.61,0,0,0,2,0,0
200052240,1642054805556176,11731,2231021606,400,3,0,58,20,0,2886,2.19,0.69,6.84,0,0,0,2,0,0
266703740,1642054805622817,11732,2231021606,398,3,0,59,22,0,1760,0.09,0.25,2.45,0,0,0,2,0,0
266703740,1642054805622817,11732,2231021606,398,3,0,59,22,0,1762,-0.1,0.56,5.6,0,0,0,2,0,0
266703740,1642054805622817,11732,2231021606,398,3,0,59,22,0,2886,2.24,0.69,6.83,0,0,0,2,0,0
333374200,1642054805689952,11733,2231021606,389,3,0,58,21,0,1760,0.09,0.26,2.45,0,0,0,2,0,0
