-1.047025174723251184e-02,-4.017505958184976883e-02,-1.528387258902550415e-02,-1.388460172386531966e-01,-2.118218234847715070e-02,-9.109869291799041480e-02,-7.700957570401828489e-02,-5.553101182339359454e-02,1.256890907011785040e-02
-3.915890174513262934e-01,-3.708540197751687972e-01,-3.856018034909471370e-01,-3.686761872908475013e-01,-3.618965551519957025e-01,-3.800482328957481282e-01,-3.025236933908883041e-01,-3.903230683426509584e-01,-3.862071335839639130e-01
2.737746003194124755e-01,2.457582270858281737e-01,2.200548313132350275e-01,2.787983800365129716e-01,2.767987760314896128e-01,2.977082366810476222e-01,3.360858156450347578e-01,3.004988880348897218e-01,2.150626667906070377e-01
